TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-11-05-07-595000,"[-0.09281063079833984, 1.1559696197509766, 0.02344489097595215]","[5.693211555480957, 7.466120719909668, 4.388031005859375]","[0.1015770435333252, 0.8382419347763062, 0.3079102039337158]","[6.0498576164245605, -11.38072395324707, -95.03541564941406]","[-0.20021939277648926, 0.5413435697555542, 0.48429131507873535]","[-3.096230983734131, 5.816291809082031, -13.19268798828125]"
2019-11-11-11-05-07-900000,"[-0.08580613136291504, 1.1550463438034058, 0.022517681121826172]","[8.419160842895508, 8.099333763122559, 3.6209206581115723]","[0.11048555374145508, 0.8578920364379883, 0.3023099899291992]","[6.214661121368408, -14.090116500854492, -94.6927261352539]","[-0.19605469703674316, 0.5394279956817627, 0.4805867671966553]","[-2.6427533626556396, 5.709987163543701, -13.190228462219238]"
2019-11-11-11-05-08-386000,"[-0.08984971046447754, 1.1566736698150635, 0.019969463348388672]","[6.583284378051758, 7.049880504608154, 3.911890983581543]","[0.08538341522216797, 0.8431437015533447, 0.3044612407684326]","[0.2320990413427353, -11.126809120178223, -91.13128662109375]","[-0.19953680038452148, 0.54144287109375, 0.48311519622802734]","[-2.6806182861328125, 5.750376224517822, -13.228595733642578]"
2019-11-11-11-05-08-400000,"[-0.08988714218139648, 1.1566764116287231, 0.019894838333129883]","[6.566300868988037, 7.042627811431885, 3.9323489665985107]","[0.08545398712158203, 0.8433549404144287, 0.30425333976745605]","[0.24941784143447876, -11.072147369384766, -90.92831420898438]","[-0.19953322410583496, 0.541519045829773, 0.48308587074279785]","[-2.6698784828186035, 5.747856616973877, -13.241326332092285]"
2019-11-11-11-05-08-868000,"[-0.09124636650085449, 1.1576801538467407, 0.018520832061767578]","[6.050841331481934, 6.463592529296875, 4.273419380187988]","[0.08545446395874023, 0.8468585014343262, 0.30123281478881836]","[0.5118032693862915, -11.401799201965332, -89.50686645507812]","[-0.19916391372680664, 0.5416886806488037, 0.48316359519958496]","[-2.6266181468963623, 5.7220048904418945, -13.345732688903809]"
2019-11-11-11-05-08-902000,"[-0.09153318405151367, 1.1578080654144287, 0.018441200256347656]","[5.986917495727539, 6.432579040527344, 4.329209327697754]","[0.08438253402709961, 0.8476414680480957, 0.300980806350708]","[0.29547712206840515, -11.492719650268555, -89.5786361694336]","[-0.19936752319335938, 0.5418674945831299, 0.48316121101379395]","[-2.630819082260132, 5.714510917663574, -13.328511238098145]"
2019-11-11-11-05-09-403000,"[-0.09349179267883301, 1.1594722270965576, 0.017367839813232422]","[5.044845104217529, 5.212971210479736, 4.857349872589111]","[0.07576680183410645, 0.8129088878631592, 0.3206911087036133]","[-0.38238880038261414, -12.328499794006348, -79.18759155273438]","[-0.19759511947631836, 0.5406831502914429, 0.48221445083618164]","[-2.55403470993042, 5.689245700836182, -13.598609924316406]"
2019-11-11-11-05-09-947000,"[-0.1016697883605957, 1.1811530590057373, 0.027907848358154297]","[-2.927487850189209, -10.331851959228516, 7.155230522155762]","[0.01464080810546875, 0.5998401641845703, 0.3508310317993164]","[-4.821572780609131, -1.968953013420105, -25.252193450927734]","[-0.19717764854431152, 0.5404260158538818, 0.4829440116882324]","[-2.3998184204101562, 5.81126070022583, -13.26391887664795]"
2019-11-11-11-05-10-448000,"[-0.10441827774047852, 1.1738147735595703, 0.02490091323852539]","[-2.82112455368042, -5.563226222991943, 7.73317289352417]","[0.02612471580505371, 0.570492148399353, 0.35939502716064453]","[-1.4483590126037598, 9.046216011047363, -29.04155731201172]","[-0.19884753227233887, 0.5415153503417969, 0.48256516456604004]","[-2.3266735076904297, 5.801457405090332, -12.876396179199219]"
2019-11-11-11-05-10-864000,"[-0.10082483291625977, 1.1456940174102783, 0.030240774154663086]","[0.19059301912784576, 11.940144538879395, 7.829164505004883]","[0.02357172966003418, 0.5726916790008545, 0.3576545715332031]","[-1.4623546600341797, 8.145127296447754, -25.834644317626953]","[-0.1968214511871338, 0.5410614013671875, 0.48195648193359375]","[-2.0194003582000732, 5.7469635009765625, -13.603409767150879]"
2019-11-11-11-05-10-949000,"[-0.10091590881347656, 1.1450334787368774, 0.03227090835571289]","[0.27075502276420593, 12.301507949829102, 7.884979724884033]","[0.023261308670043945, 0.5707833766937256, 0.35817527770996094]","[-1.5001065731048584, 8.780882835388184, -26.11469268798828]","[-0.1968231201171875, 0.5409506559371948, 0.48262596130371094]","[-1.9854767322540283, 5.721683979034424, -13.75366497039795]"
2019-11-11-11-05-11-449000,"[-0.10353565216064453, 1.143946886062622, 0.03552722930908203]","[0.2744920253753662, 12.812996864318848, 7.6949052810668945]","[0.018308401107788086, 0.5828802585601807, 0.35533761978149414]","[-3.004265069961548, 4.092723369598389, -25.37092399597168]","[-0.19757747650146484, 0.5410895347595215, 0.48198509216308594]","[-2.1132266521453857, 5.7071452140808105, -13.168559074401855]"
2019-11-11-11-05-11-646000,"[-0.10546875, 1.1437419652938843, 0.037256479263305664]","[0.1645699441432953, 13.047080039978027, 7.672294616699219]","[0.017281293869018555, 0.5794620513916016, 0.35602760314941406]","[-2.84537672996521, 5.0600481033325195, -24.237049102783203]","[-0.19700407981872559, 0.5415527820587158, 0.4829702377319336]","[-1.8807005882263184, 5.627384185791016, -13.33106517791748]"
2019-11-11-11-05-11-949000,"[-0.1064610481262207, 1.1436811685562134, 0.038385629653930664]","[0.04401635751128197, 13.11489486694336, 7.653430938720703]","[0.01741337776184082, 0.5821067094802856, 0.3548910617828369]","[-2.6466989517211914, 4.011684417724609, -23.537275314331055]","[-0.1972031593322754, 0.5411108732223511, 0.4828348159790039]","[-1.9916236400604248, 5.7120537757873535, -12.97846794128418]"
2019-11-11-11-05-12-450000,"[-0.1051328182220459, 1.144312858581543, 0.037827491760253906]","[-0.2251964807510376, 12.799278259277344, 7.305018424987793]","[0.016604900360107422, 0.5832986831665039, 0.35456299781799316]","[-2.762451648712158, 3.4969725608825684, -23.320566177368164]","[-0.19698882102966309, 0.5414291620254517, 0.48253440856933594]","[-1.9168354272842407, 5.620708465576172, -13.120205879211426]"
2019-11-11-11-05-12-950000,"[-0.10251092910766602, 1.1446555852890015, 0.037760019302368164]","[-0.31165099143981934, 12.48877239227295, 6.701877117156982]","[0.014800071716308594, 0.5784249305725098, 0.3558919429779053]","[-3.648240327835083, 5.3748674392700195, -23.937118530273438]","[-0.1959681510925293, 0.5406967401504517, 0.4827899932861328]","[-1.7717903852462769, 5.623788833618164, -13.390417098999023]"
2019-11-11-11-05-13-451000,"[-0.10143804550170898, 1.1445960998535156, 0.03713250160217285]","[-0.291181355714798, 12.36837387084961, 6.6046833992004395]","[0.019226789474487305, 0.575890064239502, 0.35674142837524414]","[-2.375270128250122, 6.399127960205078, -25.321861267089844]","[-0.19585037231445312, 0.5404078960418701, 0.4826927185058594]","[-1.6683622598648071, 5.607607364654541, -13.635886192321777]"
2019-11-11-11-05-14-005000,"[-0.10141849517822266, 1.1451501846313477, 0.03571462631225586]","[-0.3469790518283844, 12.04802417755127, 6.7080535888671875]","[0.015531778335571289, 0.5685834884643555, 0.3575010299682617]","[-2.955005645751953, 9.28398323059082, -21.55866813659668]","[-0.1956043243408203, 0.5407212972640991, 0.4823129177093506]","[-1.7171283960342407, 5.6592698097229, -12.94536018371582]"
2019-11-11-11-05-14-505000,"[-0.10255098342895508, 1.1454417705535889, 0.03455686569213867]","[-0.3968999981880188, 11.912003517150879, 6.814089298248291]","[0.016902446746826172, 0.5686142444610596, 0.35758304595947266]","[-2.3805291652679443, 9.206504821777344, -21.414701461791992]","[-0.19574570655822754, 0.540605902671814, 0.48209547996520996]","[-1.6375972032546997, 5.5755414962768555, -13.516867637634277]"
2019-11-11-11-05-15-007000,"[-0.10204935073852539, 1.1460570096969604, 0.03367352485656738]","[-0.28636813163757324, 11.662959098815918, 6.99063777923584]","[0.016501426696777344, 0.568523645401001, 0.35816431045532227]","[-3.0481038093566895, 9.3630952835083, -22.121519088745117]","[-0.19679808616638184, 0.5405807495117188, 0.48237180709838867]","[-1.9347385168075562, 5.768649578094482, -12.485575675964355]"
2019-11-11-11-05-15-399000,"[-0.1018667221069336, 1.1465753316879272, 0.03313636779785156]","[-0.016599059104919434, 11.509334564208984, 7.106700897216797]","[0.0029969215393066406, 0.5694166421890259, 0.35681748390197754]","[-6.460723876953125, 8.649276733398438, -22.243732452392578]","[-0.19661164283752441, 0.5407681465148926, 0.48236608505249023]","[-1.904359221458435, 5.746137619018555, -12.439508438110352]"
2019-11-11-11-05-15-508000,"[-0.10157537460327148, 1.14662504196167, 0.03278923034667969]","[-0.006873918231576681, 11.47156047821045, 7.08604621887207]","[0.0037424564361572266, 0.5695420503616333, 0.35651087760925293]","[-6.580416679382324, 8.517962455749512, -23.294097900390625]","[-0.19599175453186035, 0.5411914587020874, 0.4822680950164795]","[-1.8221890926361084, 5.6450676918029785, -13.235555648803711]"
2019-11-11-11-05-15-913000,"[-0.10202240943908691, 1.1465339660644531, 0.03293657302856445]","[0.08525784313678741, 11.418340682983398, 7.328426837921143]","[0.003880739212036133, 0.567874550819397, 0.3585958480834961]","[-6.913031578063965, 9.178739547729492, -22.223709106445312]","[-0.19706439971923828, 0.5405102968215942, 0.4826531410217285]","[-2.0202014446258545, 5.729033946990967, -12.540075302124023]"
2019-11-11-11-05-16-009000,"[-0.10205078125, 1.1467527151107788, 0.032649993896484375]","[0.06178118288516998, 11.348824501037598, 7.242117881774902]","[0.0037093162536621094, 0.5682429075241089, 0.3581976890563965]","[-6.714792728424072, 8.908297538757324, -21.615549087524414]","[-0.1962738037109375, 0.5411183834075928, 0.4824638366699219]","[-1.8325634002685547, 5.628864288330078, -13.257530212402344]"
2019-11-11-11-05-16-509000,"[-0.10057330131530762, 1.1463282108306885, 0.032113075256347656]","[0.07816880941390991, 11.499478340148926, 7.0293097496032715]","[0.009491682052612305, 0.5676556825637817, 0.35767316818237305]","[-4.583599090576172, 8.839017868041992, -20.77677345275879]","[-0.19604873657226562, 0.5409038066864014, 0.48174190521240234]","[-1.8778785467147827, 5.653600215911865, -12.93284797668457]"
2019-11-11-11-05-16-985000,"[-0.09927964210510254, 1.146162748336792, 0.0327603816986084]","[0.00876507069915533, 11.564665794372559, 6.87033748626709]","[0.0075702667236328125, 0.5661581754684448, 0.356520414352417]","[-4.590064525604248, 8.992660522460938, -18.04564666748047]","[-0.19559741020202637, 0.5408004522323608, 0.48185133934020996]","[-1.8333851099014282, 5.65706729888916, -13.211640357971191]"
2019-11-11-11-05-17-010000,"[-0.09906220436096191, 1.1460391283035278, 0.03259539604187012]","[0.0019920498598366976, 11.590008735656738, 6.86257791519165]","[0.007390737533569336, 0.565909743309021, 0.35614800453186035]","[-4.658563613891602, 9.036092758178711, -17.709840774536133]","[-0.19557452201843262, 0.5407371520996094, 0.48185157775878906]","[-1.8669214248657227, 5.662456035614014, -13.081002235412598]"
2019-11-11-11-05-17-511000,"[-0.09942913055419922, 1.1458631753921509, 0.03197169303894043]","[0.10940448939800262, 11.49447250366211, 7.013443946838379]","[0.007142782211303711, 0.566133975982666, 0.35621070861816406]","[-4.588224411010742, 8.77153491973877, -17.2310733795166]","[-0.1958460807800293, 0.540753960609436, 0.4820425510406494]","[-1.9398232698440552, 5.6726484298706055, -12.866125106811523]"
2019-11-11-11-05-18-011000,"[-0.09856462478637695, 1.146078109741211, 0.031162500381469727]","[0.2000238597393036, 11.360944747924805, 6.9726386070251465]","[0.007631540298461914, 0.5665470361709595, 0.35840868949890137]","[-4.420520782470703, 8.953179359436035, -17.490089416503906]","[-0.1948869228363037, 0.5412088632583618, 0.4818270206451416]","[-1.8716317415237427, 5.5677900314331055, -13.200315475463867]"
2019-11-11-11-05-18-512000,"[-0.09808564186096191, 1.1446876525878906, 0.03309440612792969]","[0.3639565110206604, 11.875653266906738, 6.9870781898498535]","[0.004438638687133789, 0.5654681921005249, 0.3539905548095703]","[-3.7587544918060303, 9.588386535644531, -9.262558937072754]","[-0.19556808471679688, 0.5405068397521973, 0.48164939880371094]","[-1.9378820657730103, 5.589169502258301, -12.852093696594238]"
2019-11-11-11-05-18-672000,"[-0.09859752655029297, 1.145136833190918, 0.03302192687988281]","[0.17160964012145996, 11.783604621887207, 6.994132995605469]","[0.004007101058959961, 0.5649590492248535, 0.3534724712371826]","[-3.673945903778076, 9.763197898864746, -9.190646171569824]","[-0.19602060317993164, 0.540658712387085, 0.4818568229675293]","[-1.9157636165618896, 5.593757629394531, -12.979277610778809]"
2019-11-11-11-05-19-012000,"[-0.09801054000854492, 1.1452956199645996, 0.033348798751831055]","[0.379987895488739, 11.807432174682617, 6.935415267944336]","[0.0038077831268310547, 0.5651607513427734, 0.35289621353149414]","[-3.5385031700134277, 9.807555198669434, -7.8522515296936035]","[-0.19576263427734375, 0.5408316850662231, 0.48186731338500977]","[-1.9487684965133667, 5.576290130615234, -12.969169616699219]"
2019-11-11-11-05-19-514000,"[-0.09832310676574707, 1.1452916860580444, 0.03348422050476074]","[0.24341581761837006, 11.930829048156738, 6.772068023681641]","[0.003175497055053711, 0.5652916431427002, 0.3532724380493164]","[-3.669618606567383, 10.16492748260498, -7.445556640625]","[-0.19584059715270996, 0.5407171249389648, 0.48157811164855957]","[-1.9337514638900757, 5.614729881286621, -13.015946388244629]"
2019-11-11-11-05-19-990000,"[-0.10059046745300293, 1.1448988914489746, 0.03588676452636719]","[0.28403228521347046, 12.301902770996094, 6.911327838897705]","[0.003159046173095703, 0.5699691772460938, 0.34786558151245117]","[-2.8337152004241943, 10.962088584899902, -0.9572480320930481]","[-0.19579505920410156, 0.5407898426055908, 0.48188281059265137]","[-1.9185744524002075, 5.649500370025635, -12.662958145141602]"
2019-11-11-11-05-20-015000,"[-0.10048699378967285, 1.1448304653167725, 0.03568887710571289]","[0.238270103931427, 12.279623031616211, 6.924086093902588]","[0.0033071041107177734, 0.5699063539505005, 0.3477284908294678]","[-2.821979522705078, 10.97702693939209, -0.8411101698875427]","[-0.19561004638671875, 0.5405746698379517, 0.48189258575439453]","[-1.8927488327026367, 5.6402482986450195, -12.816153526306152]"
2019-11-11-11-05-20-515000,"[-0.10013842582702637, 1.145040512084961, 0.03442096710205078]","[0.3730570077896118, 12.155034065246582, 6.982159614562988]","[0.0021202564239501953, 0.5694929361343384, 0.3474092483520508]","[-3.2507805824279785, 10.744536399841309, -0.039049386978149414]","[-0.19544339179992676, 0.5404824018478394, 0.48110532760620117]","[-1.8809573650360107, 5.589588165283203, -12.794820785522461]"
2019-11-11-11-05-20-549000,"[-0.10054206848144531, 1.1449470520019531, 0.035047054290771484]","[0.36217808723449707, 12.190366744995117, 6.972019672393799]","[0.001674652099609375, 0.5695415735244751, 0.3475000858306885]","[-3.266761302947998, 10.698280334472656, -0.04372508078813553]","[-0.19595098495483398, 0.5404077768325806, 0.4816548824310303]","[-1.933523178100586, 5.646768093109131, -12.620052337646484]"
2019-11-11-11-05-20-571000,"[-0.10064435005187988, 1.1447991132736206, 0.03520035743713379]","[0.3394324779510498, 12.20923137664795, 6.976733684539795]","[0.0018544197082519531, 0.5694868564605713, 0.34833645820617676]","[-3.2701661586761475, 10.745323181152344, -0.06802145391702652]","[-0.1959981918334961, 0.5402039289474487, 0.48183441162109375]","[-1.9407011270523071, 5.666701793670654, -12.477957725524902]"
2019-11-11-11-05-21-016000,"[-0.10033941268920898, 1.145094871520996, 0.03489828109741211]","[0.39278092980384827, 12.153715133666992, 6.992022514343262]","[0.003188610076904297, 0.569254994392395, 0.34771728515625]","[-3.036100387573242, 10.46645736694336, -0.7937530875205994]","[-0.1948995590209961, 0.540581464767456, 0.4813880920410156]","[-1.8650270700454712, 5.5648651123046875, -12.774307250976562]"
2019-11-11-11-05-21-517000,"[-0.09927892684936523, 1.14578378200531, 0.03209805488586426]","[0.8113608360290527, 11.791275978088379, 7.104379177093506]","[0.012787580490112305, 0.567252516746521, 0.35481715202331543]","[-1.7686492204666138, 8.45980453491211, -9.898224830627441]","[-0.19629526138305664, 0.540471076965332, 0.48117923736572266]","[-2.09806227684021, 5.674255847930908, -12.246753692626953]"
