TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-15-05-48-692000,"[-0.036481618881225586, 1.1242244243621826, 0.349855899810791]","[4.030693531036377, 7.656946659088135, -3.7407054901123047]","[-0.16054177284240723, 0.5668920278549194, 0.6810824871063232]","[1.2232507467269897, -9.663524627685547, -14.933448791503906]","[0.05867457389831543, 0.853721022605896, 0.6306252479553223]","[3.8732569217681885, -0.01859356462955475, -52.42483139038086]"
2019-11-11-15-05-49-057000,"[-0.03720378875732422, 1.125110387802124, 0.34940552711486816]","[3.912099838256836, 7.358730316162109, -3.6717662811279297]","[-0.1596508026123047, 0.5668505430221558, 0.6801471710205078]","[1.1379317045211792, -9.726325035095215, -14.816068649291992]","[0.060099124908447266, 0.8520543575286865, 0.6327457427978516]","[3.8115029335021973, 0.4449126124382019, -52.63401412963867]"
2019-11-11-15-05-49-193000,"[-0.03653287887573242, 1.1248564720153809, 0.35004305839538574]","[4.389343738555908, 7.373829364776611, -3.7586238384246826]","[-0.15909743309020996, 0.5659593343734741, 0.6798415184020996]","[1.1482332944869995, -9.697742462158203, -14.828245162963867]","[0.06310415267944336, 0.8515938520431519, 0.6368818283081055]","[3.8479666709899902, 0.6571260094642639, -52.617427825927734]"
2019-11-11-15-05-49-693000,"[-0.034003496170043945, 1.1247968673706055, 0.3485105037689209]","[4.717738151550293, 7.297617435455322, -4.018405437469482]","[-0.15850234031677246, 0.5659295320510864, 0.6801490783691406]","[1.3242052793502808, -9.597506523132324, -15.13012981414795]","[0.060532331466674805, 0.8564943075180054, 0.6255693435668945]","[3.8976056575775146, -0.32865408062934875, -51.73063659667969]"
2019-11-11-15-05-50-000000,"[-0.03409743309020996, 1.1241310834884644, 0.3488733768463135]","[4.404397010803223, 7.521722793579102, -4.042116165161133]","[-0.15969610214233398, 0.5665225982666016, 0.680985689163208]","[1.441201090812683, -9.494091033935547, -15.142085075378418]","[0.06098198890686035, 0.8544131517410278, 0.6317470073699951]","[4.687709808349609, 0.47357645630836487, -51.721412658691406]"
2019-11-11-15-05-50-194000,"[-0.03369474411010742, 1.1235673427581787, 0.34925103187561035]","[4.3183746337890625, 7.672752380371094, -4.147770881652832]","[-0.1600019931793213, 0.570536732673645, 0.6809349060058594]","[1.6500211954116821, -9.753535270690918, -15.083563804626465]","[0.0599522590637207, 0.8523203134536743, 0.6340515613555908]","[4.487009048461914, 0.8287606239318848, -52.84148025512695]"
2019-11-11-15-05-50-514000,"[-0.03387260437011719, 1.1238505840301514, 0.34758734703063965]","[3.755981683731079, 7.669866561889648, -4.208741188049316]","[-0.16142487525939941, 0.5778872966766357, 0.677969217300415]","[1.29828679561615, -10.877426147460938, -14.583600997924805]","[0.05905890464782715, 0.8564959764480591, 0.6322815418243408]","[4.590462684631348, -0.9614532589912415, -53.46971130371094]"
2019-11-11-15-05-50-694000,"[-0.03417825698852539, 1.124565601348877, 0.3456270694732666]","[3.922078847885132, 7.408076763153076, -4.078778266906738]","[-0.15892767906188965, 0.5809526443481445, 0.6742808818817139]","[1.5021356344223022, -11.583895683288574, -14.643709182739258]","[0.059814453125, 0.8574857711791992, 0.631354570388794]","[4.707319259643555, -1.4729779958724976, -54.3125]"
2019-11-11-15-05-51-195000,"[-0.0366666316986084, 1.1347918510437012, 0.342848539352417]","[3.413330554962158, 2.325377941131592, -3.8934519290924072]","[-0.15697383880615234, 0.584776759147644, 0.6728687286376953]","[2.020573377609253, -12.235189437866211, -15.290757179260254]","[0.0528872013092041, 0.8611856698989868, 0.6290292739868164]","[3.1912498474121094, -2.5640652179718018, -53.2070198059082]"
2019-11-11-15-05-51-695000,"[-0.05496335029602051, 1.1377966403961182, 0.3372783660888672]","[-6.963526725769043, 0.6751167178153992, -1.9268558025360107]","[-0.15701007843017578, 0.5825521945953369, 0.6726968288421631]","[1.3712189197540283, -11.249452590942383, -14.822067260742188]","[0.01815485954284668, 0.8683278560638428, 0.6188685894012451]","[-5.129172325134277, -5.100221633911133, -48.04420471191406]"
2019-11-11-15-05-52-196000,"[-0.09593486785888672, 1.1260803937911987, 0.3324849605560303]","[-28.02134895324707, 6.729609966278076, 0.5816692113876343]","[-0.16277265548706055, 0.5801435708999634, 0.6733651161193848]","[0.7361747622489929, -11.26861572265625, -14.80884075164795]","[-0.12194037437438965, 0.8619735240936279, 0.5546720027923584]","[-35.335323333740234, -6.970704555511475, -31.359024047851562]"
2019-11-11-15-05-52-696000,"[-0.09024882316589355, 1.1197067499160767, 0.33734965324401855]","[-24.678892135620117, 8.955596923828125, 0.6124281287193298]","[-0.15920019149780273, 0.5837241411209106, 0.6699271202087402]","[1.5177232027053833, -12.262304306030273, -15.276241302490234]","[-0.08669304847717285, 0.8504438400268555, 0.5549933910369873]","[-29.87925910949707, -6.250793933868408, -29.6932315826416]"
2019-11-11-15-05-53-197000,"[-0.09568190574645996, 1.1226933002471924, 0.34178614616394043]","[-24.520143508911133, 9.147648811340332, 0.6782177090644836]","[-0.15903759002685547, 0.5812060832977295, 0.6707158088684082]","[0.995258629322052, -11.694010734558105, -15.186187744140625]","[-0.09922409057617188, 0.8646888732910156, 0.5762186050415039]","[-28.003629684448242, -6.564843654632568, -27.759124755859375]"
2019-11-11-15-05-53-698000,"[-0.06907200813293457, 1.1296021938323975, 0.35099315643310547]","[-7.191458225250244, 6.346216678619385, -0.8809235095977783]","[-0.1578693389892578, 0.5888197422027588, 0.6698322296142578]","[1.9773143529891968, -12.961566925048828, -15.482330322265625]","[-0.02328181266784668, 0.8717598915100098, 0.61202073097229]","[-12.260415077209473, -6.87451171875, -32.491737365722656]"
2019-11-11-15-05-54-198000,"[0.00696563720703125, 1.1326755285263062, 0.33699822425842285]","[30.551748275756836, 3.6036274433135986, -3.242906093597412]","[-0.16062664985656738, 0.5811043977737427, 0.6746745109558105]","[1.0504547357559204, -10.673874855041504, -15.37183952331543]","[0.15755534172058105, 0.8543959856033325, 0.6132020950317383]","[31.162260055541992, 0.4176005721092224, -54.03986358642578]"
2019-11-11-15-05-54-699000,"[0.005655765533447266, 1.1326748132705688, 0.33522939682006836]","[29.757856369018555, 3.505025863647461, -3.79961895942688]","[-0.16099834442138672, 0.5799142122268677, 0.6726830005645752]","[1.2147068977355957, -11.403728485107422, -14.815032958984375]","[0.1658329963684082, 0.8545095920562744, 0.6110846996307373]","[35.223731994628906, 0.2909928262233734, -54.59048843383789]"
2019-11-11-15-05-55-200000,"[-0.03274416923522949, 1.133975625038147, 0.3417668342590332]","[8.70966911315918, 3.5319275856018066, -2.01985239982605]","[-0.1583247184753418, 0.5847454071044922, 0.6710019111633301]","[2.241917610168457, -12.334671020507812, -16.17692756652832]","[0.08527588844299316, 0.8649624586105347, 0.6211190223693848]","[15.826167106628418, -2.6864476203918457, -51.13004684448242]"
2019-11-11-15-05-55-701000,"[-0.06424641609191895, 1.1335521936416626, 0.34076595306396484]","[-6.99256706237793, 3.7625176906585693, -0.41463977098464966]","[-0.16157937049865723, 0.574893593788147, 0.6726536750793457]","[0.5709629654884338, -10.980446815490723, -14.791893005371094]","[-0.023018360137939453, 0.8669626712799072, 0.6077232360839844]","[-10.552640914916992, -3.7969300746917725, -47.041080474853516]"
2019-11-11-15-05-56-042000,"[-0.06680083274841309, 1.1328328847885132, 0.3447854518890381]","[-7.1210527420043945, 3.923398971557617, -0.12272397428750992]","[-0.1579124927520752, 0.5833855867385864, 0.6730751991271973]","[1.9906086921691895, -12.048933029174805, -15.620603561401367]","[-0.023038625717163086, 0.853683590888977, 0.6129684448242188]","[-10.156753540039062, -0.4886419177055359, -48.330360412597656]"
2019-11-11-15-05-56-201000,"[-0.06511640548706055, 1.1317546367645264, 0.3454422950744629]","[-7.180663585662842, 4.268922328948975, -0.49175140261650085]","[-0.16043472290039062, 0.579132080078125, 0.673924446105957]","[0.8261032700538635, -10.483540534973145, -15.27747631072998]","[-0.02359628677368164, 0.8490933179855347, 0.6147160530090332]","[-10.159382820129395, 0.407306045293808, -48.3671760559082]"
2019-11-11-15-05-56-476000,"[-0.06171369552612305, 1.1330320835113525, 0.3434755802154541]","[-6.6110148429870605, 3.8608474731445312, -0.5920885801315308]","[-0.1591649055480957, 0.5813862085342407, 0.6724681854248047]","[2.109086036682129, -12.059675216674805, -16.327465057373047]","[-0.01965928077697754, 0.8529328107833862, 0.6200418472290039]","[-9.073076248168945, 0.04612388461828232, -48.65907669067383]"
2019-11-11-15-05-56-701000,"[-0.05897235870361328, 1.1332683563232422, 0.34307384490966797]","[-5.6920576095581055, 3.7529828548431396, -0.5323787331581116]","[-0.160888671875, 0.5727260112762451, 0.6746945381164551]","[1.5782692432403564, -11.089550971984863, -15.93363094329834]","[-0.0054090023040771484, 0.8510900735855103, 0.6204423904418945]","[-6.804612159729004, 0.8172926306724548, -50.21416473388672]"
2019-11-11-15-05-57-053000,"[-0.05799102783203125, 1.1320774555206299, 0.3489997386932373]","[-4.05080509185791, 3.924484968185425, -0.2715071141719818]","[-0.15550708770751953, 0.5745844841003418, 0.6776652336120605]","[2.0576059818267822, -10.40494155883789, -15.879215240478516]","[0.022299528121948242, 0.863652229309082, 0.625495195388794]","[0.38504379987716675, -4.234355449676514, -49.004268646240234]"
2019-11-11-15-05-57-202000,"[-0.05756330490112305, 1.1327639818191528, 0.3497934341430664]","[-4.2033820152282715, 3.942953109741211, -0.1413480043411255]","[-0.15911507606506348, 0.5726994276046753, 0.6762785911560059]","[1.4312962293624878, -10.635483741760254, -15.244231224060059]","[0.02164435386657715, 0.8643752336502075, 0.6248486042022705]","[-0.2742648422718048, -4.377598762512207, -49.028846740722656]"
2019-11-11-15-05-57-703000,"[-0.0512697696685791, 1.1292359828948975, 0.3476219177246094]","[-0.997856855392456, 5.809105396270752, -1.72334885597229]","[-0.15777230262756348, 0.5841933488845825, 0.6727790832519531]","[2.5590879917144775, -12.512510299682617, -16.54395294189453]","[0.04015779495239258, 0.8476660251617432, 0.6263184547424316]","[4.523863315582275, 1.982011318206787, -52.556034088134766]"
2019-11-11-15-05-58-204000,"[0.01757526397705078, 1.1064027547836304, 0.3376021385192871]","[34.550960540771484, 15.826252937316895, -3.5518651008605957]","[-0.1655426025390625, 0.5682739019393921, 0.6760344505310059]","[0.1937301903963089, -10.132649421691895, -15.506481170654297]","[0.1835331916809082, 0.8200106620788574, 0.6146500110626221]","[38.03083419799805, 8.36229133605957, -62.619468688964844]"
2019-11-11-15-05-58-507000,"[0.034024715423583984, 1.0968877077102661, 0.3382551670074463]","[37.896705627441406, 19.388883590698242, -4.996681213378906]","[-0.16016674041748047, 0.5784852504730225, 0.6763448715209961]","[1.9332301616668701, -11.149027824401855, -15.730512619018555]","[0.19742369651794434, 0.7881201505661011, 0.618401288986206]","[37.74098587036133, 14.731329917907715, -61.73981475830078]"
2019-11-11-15-05-58-704000,"[0.0340726375579834, 1.0965526103973389, 0.3390471935272217]","[37.698299407958984, 19.46994400024414, -4.940819263458252]","[-0.1603403091430664, 0.5634688138961792, 0.6788592338562012]","[1.6915605068206787, -9.156210899353027, -17.381187438964844]","[0.19696640968322754, 0.7915041446685791, 0.6180016994476318]","[37.93019104003906, 14.346118927001953, -60.83720016479492]"
2019-11-11-15-05-59-204000,"[0.03196549415588379, 1.0958179235458374, 0.34287500381469727]","[36.69901657104492, 19.525409698486328, -4.897811412811279]","[-0.15842556953430176, 0.5647686719894409, 0.6777591705322266]","[1.8956661224365234, -9.585938453674316, -16.04277801513672]","[0.19714593887329102, 0.789892315864563, 0.61893630027771]","[38.61156463623047, 15.318631172180176, -61.18812942504883]"
2019-11-11-15-05-59-704000,"[0.032231807708740234, 1.0957609415054321, 0.3431859016418457]","[36.679893493652344, 19.492589950561523, -4.882805824279785]","[-0.15563654899597168, 0.5632731914520264, 0.6761529445648193]","[1.896073341369629, -9.595531463623047, -16.084428787231445]","[0.19045734405517578, 0.7953355312347412, 0.6198081970214844]","[35.17127990722656, 13.954608917236328, -63.969932556152344]"
2019-11-11-15-06-00-205000,"[0.03018474578857422, 1.0959874391555786, 0.34273838996887207]","[35.96054458618164, 19.452808380126953, -5.008594036102295]","[-0.152177095413208, 0.5608104467391968, 0.6731243133544922]","[1.6969265937805176, -9.675539016723633, -15.942230224609375]","[0.19116520881652832, 0.7800365686416626, 0.6246986389160156]","[34.90549087524414, 14.894593238830566, -62.962364196777344]"
2019-11-11-15-06-00-629000,"[0.029347896575927734, 1.0964467525482178, 0.34461307525634766]","[35.47755813598633, 19.130552291870117, -4.959080696105957]","[-0.15255355834960938, 0.5613632202148438, 0.6735270023345947]","[1.6788758039474487, -9.664691925048828, -15.985701560974121]","[0.1987898349761963, 0.7521425485610962, 0.636085033416748]","[37.48817825317383, 16.114660263061523, -54.7629508972168]"
2019-11-11-15-06-00-706000,"[0.029294967651367188, 1.0966402292251587, 0.3450148105621338]","[35.28719711303711, 19.09840202331543, -5.029275417327881]","[-0.1527566909790039, 0.5611666440963745, 0.6737279891967773]","[1.6144475936889648, -9.59593391418457, -15.980238914489746]","[0.19730710983276367, 0.7495079040527344, 0.6367182731628418]","[37.473514556884766, 17.023265838623047, -54.86861801147461]"
2019-11-11-15-06-01-178000,"[0.029744386672973633, 1.0973390340805054, 0.3440687656402588]","[35.09120178222656, 18.857868194580078, -5.158421039581299]","[-0.1534128189086914, 0.5619417428970337, 0.6745889186859131]","[1.794205904006958, -9.540486335754395, -16.158000946044922]","[0.1988537311553955, 0.763487696647644, 0.6308443546295166]","[37.95963668823242, 14.646177291870117, -54.096534729003906]"
2019-11-11-15-06-01-206000,"[0.029868602752685547, 1.0972661972045898, 0.3437798023223877]","[35.08387756347656, 18.84853744506836, -5.19655179977417]","[-0.1535196304321289, 0.5621078014373779, 0.6744036674499512]","[1.82888925075531, -9.553911209106445, -16.13345718383789]","[0.1998152732849121, 0.763280987739563, 0.6313700675964355]","[37.95115661621094, 14.546363830566406, -54.07426452636719]"
2019-11-11-15-06-01-706000,"[0.02823019027709961, 1.0974396467208862, 0.3453092575073242]","[34.64104080200195, 18.634035110473633, -5.032315254211426]","[-0.15572810173034668, 0.5629762411117554, 0.6765639781951904]","[1.9211152791976929, -9.511621475219727, -16.051311492919922]","[0.19549775123596191, 0.767335057258606, 0.6338784694671631]","[37.833927154541016, 13.931879997253418, -54.75703811645508]"
2019-11-11-15-06-01-707000,"[0.028101444244384766, 1.0976547002792358, 0.3454709053039551]","[34.620460510253906, 18.62252426147461, -5.026798725128174]","[-0.15582537651062012, 0.5630049705505371, 0.6766111850738525]","[1.915021538734436, -9.504011154174805, -16.023725509643555]","[0.19536137580871582, 0.7683943510055542, 0.6340875625610352]","[37.73551559448242, 13.683692932128906, -54.55882263183594]"
2019-11-11-15-06-02-206000,"[-0.007657289505004883, 1.1175166368484497, 0.35378265380859375]","[16.384788513183594, 10.098658561706543, -5.9898786544799805]","[-0.1590425968170166, 0.5650616884231567, 0.6786739826202393]","[1.7535430192947388, -9.588353157043457, -15.998208999633789]","[0.1956336498260498, 0.7717908620834351, 0.6302096843719482]","[38.561519622802734, 13.422967910766602, -54.93315505981445]"
2019-11-11-15-06-02-706000,"[-0.04453849792480469, 1.1198227405548096, 0.354233980178833]","[-0.03732709214091301, 9.47162914276123, -5.209469795227051]","[-0.15858912467956543, 0.5781650543212891, 0.6726047992706299]","[1.735811471939087, -11.572988510131836, -15.449056625366211]","[0.19150543212890625, 0.7714401483535767, 0.630842924118042]","[38.07658004760742, 13.632000923156738, -54.41353988647461]"
2019-11-11-15-06-03-207000,"[-0.03832864761352539, 1.1170947551727295, 0.3525881767272949]","[3.726766586303711, 10.824156761169434, -4.75911808013916]","[-0.15852880477905273, 0.5866470336914062, 0.6714596748352051]","[2.1279232501983643, -12.344222068786621, -15.898475646972656]","[0.19198203086853027, 0.7759720087051392, 0.6283249855041504]","[39.56182098388672, 12.38050651550293, -53.502235412597656]"
2019-11-11-15-06-03-707000,"[-0.006623983383178711, 1.1083544492721558, 0.3494603633880615]","[20.114416122436523, 14.503999710083008, -4.5951619148254395]","[-0.15849518775939941, 0.5809817314147949, 0.6716625690460205]","[1.4975426197052002, -10.9116792678833, -15.320920944213867]","[0.1859264373779297, 0.7786022424697876, 0.6329994201660156]","[38.51370620727539, 11.013638496398926, -50.397926330566406]"
